Date,SKU,Actual,Predicted,Error
2025-07-02,MOVI-002,13.0,14.975713401971298,1.9757134019712979
2025-07-02,MOVI-003,13.0,13.916648964265027,0.9166489642650273
2025-07-02,MOVI-001,10.0,13.538503181936392,3.5385031819363917
2025-07-03,HLTH-003,15.0,14.289066970335249,0.7109330296647514
2025-07-03,APPL-001,12.0,12.758177748595504,0.7581777485955037
2025-07-03,APPL-002,16.0,14.059026962986804,1.9409730370131957
2025-07-03,APPL-003,15.0,13.597160442468336,1.4028395575316637
2025-07-03,AUTO-001,14.0,13.327244092848472,0.6727559071515277
2025-07-03,AUTO-002,15.0,14.29799172666426,0.7020082733357391
2025-07-03,AUTO-003,15.0,13.63951597757834,1.3604840224216606
2025-07-03,BABY-003,11.0,13.626656546972594,2.626656546972594
2025-07-03,BABY-002,14.0,13.37224767744987,0.6277523225501298
2025-07-03,CLTH-001,9.0,10.783734524056278,1.7837345240562783
2025-07-03,BEAU-002,13.0,14.05427507593484,1.0542750759348394
2025-07-03,BEAU-003,16.0,15.292492135333916,0.7075078646660842
2025-07-03,BOOK-001,12.0,14.196049604951607,2.1960496049516074
2025-07-03,BOOK-002,12.0,15.08284820051935,3.0828482005193507
2025-07-03,BOOK-003,11.0,13.388120434489856,2.3881204344898563
2025-07-03,BABY-001,11.0,13.093287217209468,2.0932872172094683
2025-07-03,CLTH-002,9.0,10.223569379569128,1.2235693795691276
2025-07-03,GROC-003,18.0,18.802931582064733,0.8029315820647334
2025-07-03,DIY0-001,12.0,13.215101466513538,1.2151014665135378
2025-07-03,HLTH-002,15.0,14.639116753717309,0.3608832462826914
2025-07-03,DIY0-003,15.0,13.57445622644519,1.4255437735548107
2025-07-03,ELEC-001,8.0,8.154975160271952,0.15497516027195246
2025-07-03,ELEC-002,8.0,8.247443948263427,0.24744394826342742
2025-07-03,ELEC-003,7.0,8.15316780025425,1.1531678002542503
2025-07-03,FURN-002,15.0,13.408663083498045,1.5913369165019553
2025-07-03,FURN-001,14.0,14.458078842691677,0.45807884269167687
2025-07-03,HLTH-001,12.0,14.29028547521498,2.2902854752149793
2025-07-03,FURN-003,15.0,14.273055011338204,0.7269449886617956
2025-07-03,GRDN-001,15.0,13.5064230031378,1.4935769968622008
2025-07-03,DIY0-002,16.0,14.723102970825856,1.276897029174144
2025-07-03,GRDN-003,14.0,13.33623279708494,0.6637672029150608
2025-07-03,GROC-001,16.0,19.477028301731576,3.4770283017315755
2025-07-03,GROC-002,16.0,19.61101329293849,3.611013292938491
2025-07-03,CLTH-003,10.0,10.776616225276936,0.7766162252769355
2025-07-03,BEAU-001,13.0,14.226835401535926,1.2268354015359257
2025-07-03,GRDN-002,15.0,12.08959536352701,2.9104046364729896
2025-07-03,TOYS-003,16.0,14.14932523457701,1.8506747654229905
2025-07-03,PCAR-001,16.0,13.736160474653614,2.263839525346386
2025-07-03,OUTD-002,12.0,12.884755072883896,0.8847550728838964
2025-07-03,JWLY-001,12.0,14.005441576707527,2.0054415767075273
2025-07-03,JWLY-002,16.0,13.33228048830917,2.66771951169083
2025-07-03,JWLY-003,14.0,14.577555323682914,0.5775553236829136
2025-07-03,MOVI-001,12.0,12.936260553254291,0.9362605532542911
2025-07-03,MOVI-003,14.0,14.073633315180397,0.07363331518039651
2025-07-03,MUSC-001,13.0,13.7993439473135,0.7993439473134991
2025-07-03,HOMK-003,12.0,13.753722063914086,1.7537220639140862
2025-07-03,MUSC-003,12.0,12.892230873666122,0.8922308736661222
2025-07-03,OFFC-001,11.0,13.778259235846123,2.7782592358461233
2025-07-03,OFFC-002,12.0,12.886369293917038,0.8863692939170384
2025-07-03,OFFC-003,15.0,14.35308416401332,0.6469158359866807
2025-07-03,OUTD-001,13.0,13.410192345806646,0.4101923458066459
2025-07-03,HOMK-001,14.0,13.646874939614351,0.35312506038564884
2025-07-03,MUSC-002,12.0,13.83981058381451,1.8398105838145096
2025-07-03,OUTD-003,14.0,13.39289063117442,0.6071093688255793
2025-07-03,MOVI-002,14.0,14.56069943180497,0.5606994318049701
2025-07-03,PCAR-002,13.0,13.870123420971048,0.8701234209710478
2025-07-03,SOFT-003,11.0,13.246072459959166,2.2460724599591657
2025-07-03,PETS-001,13.0,13.106822887378408,0.10682288737840828
2025-07-03,PETS-002,14.0,13.461024705647832,0.5389752943521682
2025-07-03,PETS-003,14.0,13.611806510140362,0.3881934898596384
2025-07-03,SOFT-001,14.0,12.82487286385901,1.1751271361409898
2025-07-03,SOFT-002,12.0,13.095360212169847,1.0953602121698474
2025-07-03,SPRT-001,15.0,13.544727262264972,1.4552727377350276
2025-07-03,SPRT-002,16.0,13.279378381602225,2.720621618397775
2025-07-03,PCAR-003,15.0,14.275045525606982,0.7249544743930176
2025-07-03,TOOL-001,11.0,14.310046132976415,3.3100461329764155
2025-07-03,TOOL-002,16.0,13.159880217532733,2.8401197824672675
2025-07-03,TOOL-003,13.0,13.40112136498253,0.40112136498252937
2025-07-03,TOYS-001,12.0,13.486228537639663,1.4862285376396631
2025-07-03,TOYS-002,13.0,13.293949717064129,0.29394971706412854
2025-07-03,HOMK-002,14.0,13.01691611353845,0.9830838864615501
2025-07-03,SPRT-003,14.0,14.858561359396656,0.8585613593966563
2025-07-04,BOOK-003,14.0,13.83107788451264,0.16892211548736036
2025-07-04,HLTH-002,15.0,13.29037470362424,1.7096252963757603
2025-07-04,APPL-001,12.0,13.133823853358784,1.133823853358784
2025-07-04,APPL-002,13.0,13.86525773902951,0.8652577390295093
2025-07-04,APPL-003,11.0,14.421240151219225,3.4212401512192248
2025-07-04,AUTO-001,11.0,11.983085979521496,0.9830859795214959
2025-07-04,AUTO-002,11.0,14.692237449374234,3.6922374493742343
2025-07-04,BABY-003,12.0,13.886843917680284,1.8868439176802845
2025-07-04,BABY-001,12.0,12.872164482870168,0.8721644828701685
2025-07-04,BABY-002,16.0,14.141601124935834,1.8583988750641662
2025-07-04,BEAU-001,14.0,13.68813448885533,0.31186551114467065
2025-07-04,BEAU-002,12.0,13.932197556412545,1.9321975564125449
2025-07-04,BEAU-003,12.0,13.377499676142342,1.3774996761423424
2025-07-04,BOOK-001,12.0,14.762134466620005,2.7621344666200045
2025-07-04,AUTO-003,14.0,13.149341596217807,0.8506584037821927
2025-07-04,HLTH-003,13.0,13.460717649954193,0.4607176499541925
2025-07-04,BOOK-002,13.0,14.10134474604184,1.1013447460418408
2025-07-04,CLTH-002,9.0,10.404665471117196,1.4046654711171964
2025-07-04,FURN-002,13.0,13.990710479378066,0.9907104793780661
2025-07-04,DIY0-001,12.0,13.205088776155776,1.205088776155776
2025-07-04,DIY0-002,13.0,14.14605792419606,1.1460579241960591
2025-07-04,DIY0-003,14.0,12.562114259086696,1.4378857409133037
2025-07-04,ELEC-001,6.0,7.697934669012051,1.6979346690120511
2025-07-04,ELEC-002,8.0,8.16879953485301,0.1687995348530098
2025-07-04,ELEC-003,9.0,8.309988628618566,0.6900113713814342
2025-07-04,FURN-001,14.0,13.760136369353097,0.2398636306469033
2025-07-04,GROC-003,18.0,18.895335071852777,0.8953350718527773
2025-07-04,FURN-003,11.0,12.66861102216564,1.6686110221656403
2025-07-04,GRDN-001,11.0,14.025866832835224,3.0258668328352236
2025-07-04,GRDN-002,13.0,12.320146646785922,0.679853353214078
2025-07-04,GRDN-003,15.0,13.883953273779603,1.1160467262203966
2025-07-04,GROC-001,16.0,20.08091944832265,4.08091944832265
2025-07-04,GROC-002,16.0,19.04136833459091,3.04136833459091
2025-07-04,CLTH-003,11.0,10.863056835601828,0.136943164398172
2025-07-04,HLTH-001,16.0,14.720701344344352,1.2792986556556478
2025-07-04,CLTH-001,11.0,10.234714769591534,0.7652852304084661
2025-07-04,SOFT-002,14.0,13.104799993177735,0.8952000068222645
2025-07-04,MOVI-003,12.0,14.177124238573418,2.177124238573418
2025-07-04,HOMK-002,11.0,13.53615684993687,2.5361568499368694
2025-07-04,HOMK-003,14.0,13.628711894688108,0.3712881053118924
2025-07-04,JWLY-001,13.0,14.254603633474412,1.254603633474412
2025-07-04,JWLY-002,11.0,13.658511781298566,2.658511781298566
2025-07-04,JWLY-003,15.0,14.337078761624143,0.6629212383758567
2025-07-04,MOVI-001,16.0,13.02232739534892,2.9776726046510795
2025-07-04,OUTD-002,12.0,13.662915990241768,1.6629159902417676
2025-07-04,MOVI-002,16.0,13.541329930607631,2.458670069392369
2025-07-04,MUSC-002,13.0,13.531476572648364,0.5314765726483639
2025-07-04,MUSC-003,11.0,13.592180657360617,2.5921806573606165
2025-07-04,OFFC-001,11.0,13.153273626284829,2.153273626284829
2025-07-04,OFFC-002,16.0,14.280831008281124,1.7191689917188757
2025-07-04,OFFC-003,12.0,14.0449134452847,2.044913445284701
2025-07-04,OUTD-001,15.0,13.035336014405685,1.9646639855943153
2025-07-04,OUTD-003,14.0,13.438691206968713,0.5613087930312872
2025-07-04,PCAR-003,11.0,13.06975474959626,2.0697547495962603
2025-07-04,MUSC-001,13.0,13.113638766548544,0.11363876654854366
2025-07-04,PCAR-001,11.0,13.650094563140396,2.650094563140396
2025-07-04,PETS-001,12.0,14.047964532131436,2.047964532131436
2025-07-04,PETS-002,13.0,14.018000789767878,1.0180007897678784
2025-07-04,PETS-003,12.0,14.248674142751206,2.248674142751206
2025-07-04,SOFT-001,12.0,13.68068193787115,1.6806819378711495
2025-07-04,SOFT-003,11.0,13.159123344418669,2.159123344418669
2025-07-04,SPRT-001,14.0,13.544197705862738,0.45580229413726236
2025-07-04,SPRT-002,14.0,13.873042539078892,0.12695746092110838
2025-07-04,HOMK-001,15.0,13.47256348254923,1.52743651745077
2025-07-04,TOOL-001,15.0,13.971929586631534,1.0280704133684662
2025-07-04,TOOL-002,11.0,14.92359792083985,3.9235979208398497
2025-07-05,AUTO-002,16.0,14.027674377357968,1.9723256226420318
2025-07-05,AUTO-003,16.0,14.139310775179643,1.8606892248203568
2025-07-05,HLTH-002,14.0,13.05667656247769,0.9433234375223094
2025-07-05,APPL-001,11.0,12.738236613413193,1.7382366134131928
2025-07-05,APPL-002,11.0,13.200422358056354,2.200422358056354
2025-07-05,APPL-003,11.0,14.515950882150316,3.5159508821503156
2025-07-05,AUTO-001,12.0,13.144835608938784,1.1448356089387843
2025-07-05,BABY-001,16.0,13.679824791192424,2.3201752088075764
2025-07-05,BABY-002,16.0,13.256113270536854,2.7438867294631457
2025-07-05,BEAU-001,12.0,14.168685998264037,2.1686859982640367
2025-07-05,BEAU-002,12.0,14.058658758396472,2.058658758396472
2025-07-05,BEAU-003,15.0,15.058834089656209,0.05883408965620873
2025-07-05,BOOK-001,16.0,14.233831987860306,1.766168012139694
2025-07-05,BOOK-002,15.0,14.167060217768478,0.8329397822315219
2025-07-05,CLTH-001,9.0,11.20555543250808,2.2055554325080795
2025-07-05,BOOK-003,11.0,13.579870197772994,2.579870197772994
2025-07-05,BABY-003,12.0,13.915683541681757,1.9156835416817568
2025-07-05,FURN-003,15.0,13.951362386919865,1.0486376130801354
2025-07-05,CLTH-002,10.0,10.768463159863153,0.7684631598631526
2025-07-05,FURN-001,14.0,13.284422581907126,0.7155774180928738
2025-07-05,DIY0-001,14.0,12.46441502866938,1.5355849713306196
2025-07-05,DIY0-002,11.0,14.174672620028089,3.1746726200280886
2025-07-05,DIY0-003,12.0,12.384460051139364,0.38446005113936366
2025-07-05,ELEC-001,7.0,8.309267947729564,1.3092679477295643
2025-07-05,ELEC-002,10.0,7.96516685701229,2.0348331429877096
2025-07-05,ELEC-003,7.0,8.180323275707712,1.1803232757077122
2025-07-05,GROC-003,15.0,20.60707492520468,5.607074925204682
2025-07-06,BABY-002,15.0,13.217070172202549,1.7829298277974512
2025-07-06,APPL-002,14.0,14.29490041213254,0.2949004121325398
2025-07-06,APPL-003,15.0,13.027154342904575,1.9728456570954247
2025-07-06,AUTO-001,13.0,12.703188070865597,0.29681192913440313
2025-07-06,AUTO-002,16.0,13.728882265651714,2.2711177343482856
2025-07-06,AUTO-003,16.0,13.69719467158082,2.302805328419179
2025-07-06,BABY-001,13.0,13.891368272746831,0.8913682727468313
2025-07-06,BABY-003,11.0,13.317957269656084,2.317957269656084
2025-07-06,BEAU-003,15.0,13.509250338051237,1.4907496619487635
2025-07-06,BEAU-001,14.0,14.870395222340113,0.8703952223401128
2025-07-06,BEAU-002,15.0,13.230836828218532,1.769163171781468
2025-07-06,BOOK-001,12.0,14.876718438871109,2.8767184388711087
2025-07-06,BOOK-002,15.0,14.92450358711826,0.07549641288174058
2025-07-06,BOOK-003,14.0,14.013186185035227,0.013186185035227282
2025-07-06,HLTH-002,12.0,13.418951986339556,1.4189519863395557
2025-07-06,CLTH-001,12.0,10.87778179913452,1.1222182008654809
2025-07-06,CLTH-002,9.0,10.699571025447463,1.6995710254474634
2025-07-06,DIY0-002,13.0,14.059081728346277,1.0590817283462766
2025-07-06,DIY0-001,13.0,12.922033933906013,0.07796606609398715
2025-07-06,HLTH-003,13.0,13.20716069802504,0.20716069802504045
2025-07-06,DIY0-003,12.0,13.866365931226186,1.866365931226186
2025-07-06,ELEC-001,8.0,8.10476711872094,0.10476711872093958
2025-07-06,ELEC-002,8.0,8.453816058493546,0.4538160584935458
2025-07-06,ELEC-003,9.0,8.129692178424992,0.8703078215750075
2025-07-06,FURN-001,16.0,13.629930320629391,2.3700696793706086
2025-07-06,FURN-002,14.0,14.281684247885169,0.28168424788516866
2025-07-06,GRDN-003,15.0,14.22973608324112,0.7702639167588803
2025-07-06,GRDN-001,17.0,13.64112082759956,3.3588791724004405
2025-07-06,GRDN-002,14.0,12.080020970268407,1.9199790297315928
2025-07-06,CLTH-003,11.0,10.652749513850733,0.34725048614926735
2025-07-06,GROC-001,22.0,19.951754251914117,2.0482457480858827
2025-07-06,GROC-002,22.0,20.93093673694561,1.0690632630543888
2025-07-06,GROC-003,23.0,20.121158144087936,2.8788418559120643
2025-07-06,HLTH-001,14.0,15.033284031812912,1.0332840318129115
2025-07-06,APPL-001,16.0,13.383816180154934,2.616183819845066
2025-07-06,FURN-003,13.0,13.027966610053165,0.027966610053164587
2025-07-06,HOMK-001,12.0,12.171353308394751,0.17135330839475138
2025-07-06,PETS-001,16.0,14.140499944861189,1.8595000551388114
2025-07-06,JWLY-001,11.0,14.945245418584625,3.9452454185846246
2025-07-07,AUTO-003,11.0,13.087247399637356,2.0872473996373557
2025-07-07,APPL-001,14.0,13.909681168199734,0.0903188318002659
2025-07-07,APPL-002,11.0,13.758412440864364,2.7584124408643635
2025-07-07,APPL-003,16.0,13.321085289159347,2.678914710840653
2025-07-07,AUTO-001,14.0,13.348997729132904,0.651002270867096
2025-07-07,AUTO-002,14.0,13.321808173352618,0.6781918266473816
2025-07-07,BABY-001,15.0,13.585907299839104,1.4140927001608965
2025-07-07,BOOK-003,13.0,14.124629812706118,1.124629812706118
2025-07-07,BABY-003,16.0,13.391844643289105,2.6081553567108955
2025-07-07,BEAU-001,15.0,14.650426614763012,0.34957338523698844
2025-07-07,BEAU-002,12.0,14.53844984385421,2.5384498438542096
2025-07-07,BEAU-003,14.0,14.629893315221434,0.6298933152214339
2025-07-07,BOOK-001,16.0,13.278517959646702,2.7214820403532975
2025-07-07,BOOK-002,13.0,13.700827934314471,0.7008279343144714
2025-07-07,CLTH-001,8.0,10.285795001004324,2.285795001004324
2025-07-07,BABY-002,15.0,12.582147883877465,2.4178521161225355
2025-07-07,CLTH-002,9.0,10.85317948644233,1.8531794864423308
2025-07-07,GRDN-002,13.0,12.75653103036553,0.2434689696344705
2025-07-07,DIY0-001,15.0,13.180989335147558,1.819010664852442
2025-07-07,FURN-003,16.0,13.752636567250832,2.247363432749168
2025-07-07,HLTH-002,13.0,13.761312863358429,0.7613128633584285
2025-07-07,DIY0-003,13.0,13.057631120238977,0.05763112023897676
2025-07-07,ELEC-001,8.0,7.764679281099291,0.23532071890070938
2025-07-07,ELEC-002,9.0,8.35386854832926,0.6461314516707404
2025-07-07,ELEC-003,8.0,8.118978131412296,0.1189781314122964
2025-07-07,FURN-001,15.0,13.348750024492189,1.6512499755078114
2025-07-07,FURN-002,13.0,13.459455171077044,0.45945517107704426
2025-07-07,GRDN-003,15.0,12.38848468463054,2.6115153153694592
2025-07-07,GRDN-001,11.0,13.75443856374964,2.7544385637496394
2025-07-07,CLTH-003,10.0,10.700282858366531,0.7002828583665313
2025-07-07,GROC-001,17.0,19.585625458065262,2.5856254580652624
2025-07-07,GROC-002,20.0,18.762787364091945,1.2372126359080546
2025-07-07,GROC-003,19.0,20.74702981850628,1.747029818506281
2025-07-07,HLTH-001,13.0,13.940671968953875,0.9406719689538754
2025-07-07,HLTH-003,15.0,12.827068738940724,2.1729312610592757
2025-07-07,DIY0-002,16.0,14.213125515823776,1.7868744841762236
2025-07-07,TOYS-003,16.0,13.991954743873992,2.0080452561260085
2025-07-07,PCAR-001,16.0,13.381265327691324,2.618734672308676
2025-07-07,OUTD-002,10.0,13.58870867136438,3.5887086713643797
2025-07-08,CLTH-001,11.0,10.723297389192814,0.2767026108071864
2025-07-08,APPL-001,12.0,13.947548796081431,1.9475487960814313
2025-07-08,APPL-002,13.0,14.128290885859643,1.1282908858596432
2025-07-08,APPL-003,13.0,14.099204220505662,1.099204220505662
2025-07-08,AUTO-001,12.0,12.959065840492768,0.9590658404927677
2025-07-08,AUTO-002,15.0,14.141382964610472,0.8586170353895284
2025-07-08,AUTO-003,12.0,13.211009173860484,1.211009173860484
2025-07-08,BEAU-001,16.0,14.2216203702879,1.7783796297121004
2025-07-08,BABY-002,16.0,13.08927229453782,2.9107277054621807
2025-07-08,BABY-003,12.0,14.403936411430594,2.4039364114305943
2025-07-08,BEAU-002,15.0,13.925458066063342,1.0745419339366578
2025-07-08,BEAU-003,11.0,14.247493560444015,3.247493560444015
2025-07-08,BOOK-001,12.0,14.000822592598425,2.000822592598425
2025-07-08,BOOK-002,14.0,14.184648852261226,0.18464885226122618
2025-07-08,BABY-001,12.0,13.2811894523533,1.2811894523532992
2025-07-08,HLTH-003,15.0,13.977023924784632,1.022976075215368
2025-07-08,BOOK-003,13.0,13.408027773989309,0.4080277739893088
2025-07-08,CLTH-003,11.0,11.0421050932323,0.042105093232299495
2025-07-08,FURN-003,13.0,12.666993922724386,0.3330060772756145
2025-07-08,DIY0-002,16.0,14.14624818372562,1.8537518162743805
2025-07-08,DIY0-003,15.0,13.504972210650138,1.4950277893498622
2025-07-08,ELEC-001,9.0,7.600609627719599,1.3993903722804006
2025-07-08,ELEC-002,8.0,7.875968978848233,0.124031021151767
2025-07-08,ELEC-003,9.0,8.166790112715821,0.8332098872841787
2025-07-08,FURN-001,14.0,14.876264842232498,0.8762648422324979
2025-07-08,FURN-002,12.0,13.968138368314548,1.9681383683145484
2025-07-08,GRDN-003,12.0,13.445049864736385,1.4450498647363847
2025-07-08,GRDN-001,14.0,13.33522150151182,0.6647784984881806
2025-07-08,GRDN-002,11.0,12.918289235034264,1.9182892350342637
2025-07-08,GROC-001,18.0,19.259685416436422,1.2596854164364224
2025-07-08,GROC-002,21.0,18.7318866844066,2.2681133155934
2025-07-08,GROC-003,18.0,18.93838937825663,0.9383893782566304
2025-07-08,HLTH-001,14.0,13.97635282822844,0.023647171771559172
2025-07-08,DIY0-001,15.0,13.006856311900783,1.9931436880992166
2025-07-08,HLTH-002,11.0,14.40577050867486,3.405770508674861
2025-07-08,CLTH-002,10.0,10.81349359545242,0.8134935954524192
2025-07-08,HOMK-001,14.0,14.00864931749749,0.008649317497489761
2025-07-08,MUSC-001,13.0,13.441463995236788,0.4414639952367878
2025-07-08,OUTD-002,12.0,13.177801808141894,1.1778018081418935
2025-07-08,JWLY-001,12.0,13.515890770247449,1.5158907702474487
2025-07-08,JWLY-002,16.0,13.689498651246758,2.3105013487532418
2025-07-08,JWLY-003,12.0,14.262301701478698,2.262301701478698
